Date,Composants de coûts,Devise,Type de données,Source de données,Commerce extérieur,Indicateur,Marché,Produit,Groupe de produits,Système de production,Provenance du produit,Propriétés du produit,Sous-groupe de produits,Région de vente,Unité,Mode d’utilisation,Echelon de création de valeur_Détail,Echelon de création de valeur ,Prix
07-2008,TVA incluse,Francs,NA,"OFAG, secteur Analyses du marché",NA,Prix,Lait et produits laitiers,Demi-crème UHT 25%,Crème,Conventionnel,NA,NA,Demi-crème,NA,Litre,NA,À partir du commerce de détail,Consommation,5.62
07-2008,TVA incluse,Francs,NA,"OFAG, secteur Analyses du marché",NA,Prix,Lait et produits laitiers,Tilsit,Fromage,Bio,NA,NA,Tilsit,NA,kg,NA,À partir du commerce de détail,Consommation,20.87
07-2008,TVA incluse,Francs,NA,"OFAG, secteur Analyses du marché",NA,Prix,Lait et produits laitiers,Gruyère doux,Fromage,Conventionnel,NA,NA,Gruyère,NA,kg,NA,À partir du commerce de détail,Consommation,17.18
07-2008,TVA incluse,Francs,NA,"OFAG, secteur Analyses du marché",NA,Prix,Lait et produits laitiers,Yogourt aux fruits,Yogourt,Bio,NA,NA,"Yogourt, autres fruits",NA,kg,NA,À partir du commerce de détail,Consommation,5.111111
07-2008,TVA incluse,Francs,NA,"OFAG, secteur Analyses du marché",NA,Prix,Lait et produits laitiers,Lait écrémé UHT,Lait de consommation,Conventionnel,NA,NA,Lait écrémé,NA,Litre,NA,À partir du commerce de détail,Consommation,1.54
07-2008,TVA incluse,Francs,NA,"OFAG, secteur Analyses du marché",NA,Prix,Lait et produits laitiers,Gruyère,Fromage,Bio,NA,NA,Gruyère,NA,kg,NA,À partir du commerce de détail,Consommation,20.37
07-2008,TVA incluse,Francs,NA,"OFAG, secteur Analyses du marché",NA,Prix,Lait et produits laitiers,Appenzell surchoix,Fromage,Conventionnel,NA,NA,Appenzell,NA,kg,NA,À partir du commerce de détail,Consommation,20.32
07-2008,TVA incluse,Francs,NA,"OFAG, secteur Analyses du marché",NA,Prix,Lait et produits laitiers,Sbrinz,Fromage,Conventionnel,NA,NA,Sbrinz,NA,kg,NA,À partir du commerce de détail,Consommation,23.36
07-2008,TVA incluse,Francs,NA,"OFAG, secteur Analyses du marché",NA,Prix,Lait et produits laitiers,Yogourt aux fruits,Yogourt,Conventionnel,NA,NA,"Yogourt, autres fruits",NA,kg,NA,À partir du commerce de détail,Consommation,3.833333
07-2008,TVA incluse,Francs,NA,"OFAG, secteur Analyses du marché",NA,Prix,Lait et produits laitiers,Lait entier UHT,Lait de consommation,Bio,NA,NA,Lait entier,NA,Litre,NA,À partir du commerce de détail,Consommation,1.9
07-2008,TVA incluse,Francs,NA,"OFAG, secteur Analyses du marché",NA,Prix,Lait et produits laitiers,Beurre à rôtir,Beurre,Conventionnel,NA,NA,Beurre à rôtir,NA,kg,NA,À partir du commerce de détail,Consommation,16.822222
07-2008,TVA incluse,Francs,NA,"OFAG, secteur Analyses du marché",NA,Prix,Lait et produits laitiers,Vacherin fribourgeois,Fromage,Conventionnel,NA,NA,Vacherin fribourgeois,NA,kg,NA,À partir du commerce de détail,Consommation,20.57
07-2008,TVA incluse,Francs,NA,"OFAG, secteur Analyses du marché",NA,Prix,Lait et produits laitiers,Yogourt nature,Yogourt,Conventionnel,NA,NA,Yogourt nature,NA,kg,NA,À partir du commerce de détail,Consommation,2.944444
07-2008,TVA incluse,Francs,NA,"OFAG, secteur Analyses du marché",NA,Prix,Lait et produits laitiers,Mozzarella,Fromage,Conventionnel,NA,NA,Mozzarella,NA,kg,NA,À partir du commerce de détail,Consommation,12.733333
07-2008,TVA incluse,Francs,NA,"OFAG, secteur Analyses du marché",NA,Prix,Lait et produits laitiers,"Fromage à pâte molle, croûte mixte",Fromage,Conventionnel,NA,NA,"Fromage à pâte molle, croûte mixte",NA,kg,NA,À partir du commerce de détail,Consommation,23.933333
07-2008,TVA incluse,Francs,NA,"OFAG, secteur Analyses du marché",NA,Prix,Lait et produits laitiers,Beurre de choix,Beurre,Bio,NA,NA,Beurre de choix,NA,kg,NA,À partir du commerce de détail,Consommation,20.2
07-2008,TVA incluse,Francs,NA,"OFAG, secteur Analyses du marché",NA,Prix,Lait et produits laitiers,Brie CH 45%,Fromage,Bio,NA,NA,Brie CH 45%,NA,kg,NA,À partir du commerce de détail,Consommation,26.944444
07-2008,TVA incluse,Francs,NA,"OFAG, secteur Analyses du marché",NA,Prix,Lait et produits laitiers,Edamer CH,Fromage,Conventionnel,NA,NA,Edamer CH,NA,kg,NA,À partir du commerce de détail,Consommation,16.32
06-2008,TVA incluse,Francs,NA,"OFAG, secteur Analyses du marché",NA,Prix,Lait et produits laitiers,Lait drink UHT,Lait de consommation,Bio,NA,NA,Lait drink,NA,Litre,NA,À partir du commerce de détail,Consommation,1.86
06-2008,TVA incluse,Francs,NA,"OFAG, secteur Analyses du marché",NA,Prix,Lait et produits laitiers,Emmentaler surchoix,Fromage,Conventionnel,NA,NA,Emmentaler,NA,kg,NA,À partir du commerce de détail,Consommation,19.95
06-2008,TVA incluse,Francs,NA,"OFAG, secteur Analyses du marché",NA,Prix,Lait et produits laitiers,Cottage cheese nature 15%,Fromage,Conventionnel,NA,NA,Cottage cheese,NA,kg,NA,À partir du commerce de détail,Consommation,8.95
06-2008,TVA incluse,Francs,NA,"OFAG, secteur Analyses du marché",NA,Prix,Lait et produits laitiers,Tilsit doux,Fromage,Conventionnel,NA,NA,Tilsit,NA,kg,NA,À partir du commerce de détail,Consommation,14.08
06-2008,TVA incluse,Francs,NA,"OFAG, secteur Analyses du marché",NA,Prix,Lait et produits laitiers,Fromage à raclette,Fromage,Conventionnel,NA,NA,Fromage à raclette,NA,kg,NA,À partir du commerce de détail,Consommation,19.42
06-2008,TVA incluse,Francs,NA,"OFAG, secteur Analyses du marché",NA,Prix,Lait et produits laitiers,Yogourt nature,Yogourt,Conventionnel,NA,NA,Yogourt nature,NA,kg,NA,À partir du commerce de détail,Consommation,2.833333
06-2008,TVA incluse,Francs,NA,"OFAG, secteur Analyses du marché",NA,Prix,Lait et produits laitiers,Brie CH 45%,Fromage,Conventionnel,NA,NA,Brie CH 45%,NA,kg,NA,À partir du commerce de détail,Consommation,18.111111
06-2008,TVA incluse,Francs,NA,"OFAG, secteur Analyses du marché",NA,Prix,Lait et produits laitiers,Edamer CH,Fromage,Conventionnel,NA,NA,Edamer CH,NA,kg,NA,À partir du commerce de détail,Consommation,17.16
06-2008,TVA incluse,Francs,NA,"OFAG, secteur Analyses du marché",NA,Prix,Lait et produits laitiers,Lait entier pasteurisé,Lait de consommation,Conventionnel,NA,NA,Lait entier,NA,Litre,NA,À partir du commerce de détail,Consommation,1.46
06-2008,TVA incluse,Francs,NA,"OFAG, secteur Analyses du marché",NA,Prix,Lait et produits laitiers,Brie CH 45%,Fromage,Bio,NA,NA,Brie CH 45%,NA,kg,NA,À partir du commerce de détail,Consommation,26.944444
06-2008,TVA incluse,Francs,NA,"OFAG, secteur Analyses du marché",NA,Prix,Lait et produits laitiers,Crème entière UHT 35%,Crème,Bio,NA,NA,Crème entière,NA,Litre,NA,À partir du commerce de détail,Consommation,13.95
06-2008,TVA incluse,Francs,NA,"OFAG, secteur Analyses du marché",NA,Prix,Lait et produits laitiers,Crème à café UHT 15%,Crème,Conventionnel,NA,NA,Crème à café,NA,Litre,NA,À partir du commerce de détail,Consommation,4.1
06-2008,TVA incluse,Francs,NA,"OFAG, secteur Analyses du marché",NA,Prix,Lait et produits laitiers,Emmentaler doux,Fromage,Conventionnel,NA,NA,Emmentaler,NA,kg,NA,À partir du commerce de détail,Consommation,17.35
06-2008,TVA incluse,Francs,NA,"OFAG, secteur Analyses du marché",NA,Prix,Lait et produits laitiers,Sbrinz,Fromage,Conventionnel,NA,NA,Sbrinz,NA,kg,NA,À partir du commerce de détail,Consommation,22.62
06-2008,TVA incluse,Francs,NA,"OFAG, secteur Analyses du marché",NA,Prix,Lait et produits laitiers,Gruyère surchoix,Fromage,Conventionnel,NA,NA,Gruyère,NA,kg,NA,À partir du commerce de détail,Consommation,20.23
06-2008,TVA incluse,Francs,NA,"OFAG, secteur Analyses du marché",NA,Prix,Lait et produits laitiers,Gruyère,Fromage,Bio,NA,NA,Gruyère,NA,kg,NA,À partir du commerce de détail,Consommation,21.1
06-2008,TVA incluse,Francs,NA,"OFAG, secteur Analyses du marché",NA,Prix,Lait et produits laitiers,Camembert 60%,Fromage,Conventionnel,NA,NA,Camembert 60%,NA,kg,NA,À partir du commerce de détail,Consommation,22.48
06-2008,TVA incluse,Francs,NA,"OFAG, secteur Analyses du marché",NA,Prix,Lait et produits laitiers,Beurre de choix,Beurre,Conventionnel,NA,NA,Beurre de choix,NA,kg,NA,À partir du commerce de détail,Consommation,14.35
06-2008,TVA incluse,Francs,NA,"OFAG, secteur Analyses du marché",NA,Prix,Lait et produits laitiers,Tilsit surchoix,Fromage,Conventionnel,NA,NA,Tilsit,NA,kg,NA,À partir du commerce de détail,Consommation,17.29
06-2008,TVA incluse,Francs,NA,"OFAG, secteur Analyses du marché",NA,Prix,Lait et produits laitiers,Tilsit,Fromage,Bio,NA,NA,Tilsit,NA,kg,NA,À partir du commerce de détail,Consommation,21.24
06-2008,TVA incluse,Francs,NA,"OFAG, secteur Analyses du marché",NA,Prix,Lait et produits laitiers,Crème entière UHT 35%,Crème,Conventionnel,NA,NA,Crème entière,NA,Litre,NA,À partir du commerce de détail,Consommation,7.2
06-2008,TVA incluse,Francs,NA,"OFAG, secteur Analyses du marché",NA,Prix,Lait et produits laitiers,Lait entier pasteurisé,Lait de consommation,Bio,NA,NA,Lait entier,NA,Litre,NA,À partir du commerce de détail,Consommation,1.83
06-2008,TVA incluse,Francs,NA,"OFAG, secteur Analyses du marché",NA,Prix,Lait et produits laitiers,Vacherin fribourgeois,Fromage,Conventionnel,NA,NA,Vacherin fribourgeois,NA,kg,NA,À partir du commerce de détail,Consommation,20.71
06-2008,TVA incluse,Francs,NA,"OFAG, secteur Analyses du marché",NA,Prix,Lait et produits laitiers,Lait drink UHT,Lait de consommation,Conventionnel,NA,NA,Lait drink,NA,Litre,NA,À partir du commerce de détail,Consommation,1.45
06-2008,TVA incluse,Francs,NA,"OFAG, secteur Analyses du marché",NA,Prix,Lait et produits laitiers,Appenzell doux,Fromage,Conventionnel,NA,NA,Appenzell,NA,kg,NA,À partir du commerce de détail,Consommation,16.56
06-2008,TVA incluse,Francs,NA,"OFAG, secteur Analyses du marché",NA,Prix,Lait et produits laitiers,Appenzell surchoix,Fromage,Conventionnel,NA,NA,Appenzell,NA,kg,NA,À partir du commerce de détail,Consommation,20.49
06-2008,TVA incluse,Francs,NA,"OFAG, secteur Analyses du marché",NA,Prix,Lait et produits laitiers,Lait drink pasteurisé,Lait de consommation,Bio,NA,NA,Lait drink,NA,Litre,NA,À partir du commerce de détail,Consommation,1.83
06-2008,TVA incluse,Francs,NA,"OFAG, secteur Analyses du marché",NA,Prix,Lait et produits laitiers,Lait écrémé UHT,Lait de consommation,Conventionnel,NA,NA,Lait écrémé,NA,Litre,NA,À partir du commerce de détail,Consommation,1.54
06-2008,TVA incluse,Francs,NA,"OFAG, secteur Analyses du marché",NA,Prix,Lait et produits laitiers,Emmentaler,Fromage,Bio,NA,NA,Emmentaler,NA,kg,NA,À partir du commerce de détail,Consommation,22.47
06-2008,TVA incluse,Francs,NA,"OFAG, secteur Analyses du marché",NA,Prix,Lait et produits laitiers,Mozzarella,Fromage,Bio,NA,NA,Mozzarella,NA,kg,NA,À partir du commerce de détail,Consommation,16.666667
06-2008,TVA incluse,Francs,NA,"OFAG, secteur Analyses du marché",NA,Prix,Lait et produits laitiers,Lait entier UHT,Lait de consommation,Conventionnel,NA,NA,Lait entier,NA,Litre,NA,À partir du commerce de détail,Consommation,1.51
06-2008,TVA incluse,Francs,NA,"OFAG, secteur Analyses du marché",NA,Prix,Lait et produits laitiers,Beurre de cuisine (Le Beurre),Beurre,Conventionnel,NA,NA,Beurre de cuisine,NA,kg,NA,À partir du commerce de détail,Consommation,11.44
06-2008,TVA incluse,Francs,NA,"OFAG, secteur Analyses du marché",NA,Prix,Lait et produits laitiers,Yogourt nature,Yogourt,Bio,NA,NA,Yogourt nature,NA,kg,NA,À partir du commerce de détail,Consommation,3.777778
06-2008,TVA incluse,Francs,NA,"OFAG, secteur Analyses du marché",NA,Prix,Lait et produits laitiers,Yogourt aux fruits,Yogourt,Conventionnel,NA,NA,"Yogourt, autres fruits",NA,kg,NA,À partir du commerce de détail,Consommation,3.833333
06-2008,TVA incluse,Francs,NA,"OFAG, secteur Analyses du marché",NA,Prix,Lait et produits laitiers,Gruyère doux,Fromage,Conventionnel,NA,NA,Gruyère,NA,kg,NA,À partir du commerce de détail,Consommation,17.96
06-2008,TVA incluse,Francs,NA,"OFAG, secteur Analyses du marché",NA,Prix,Lait et produits laitiers,"Fromage à pâte molle, croûte mixte",Fromage,Conventionnel,NA,NA,"Fromage à pâte molle, croûte mixte",NA,kg,NA,À partir du commerce de détail,Consommation,23.933333
06-2008,TVA incluse,Francs,NA,"OFAG, secteur Analyses du marché",NA,Prix,Lait et produits laitiers,Lait drink pasteurisé,Lait de consommation,Conventionnel,NA,NA,Lait drink,NA,Litre,NA,À partir du commerce de détail,Consommation,1.48
06-2008,TVA incluse,Francs,NA,"OFAG, secteur Analyses du marché",NA,Prix,Lait et produits laitiers,Tête de Moine,Fromage,Conventionnel,NA,NA,Tête de Moine,NA,kg,NA,À partir du commerce de détail,Consommation,22.81
06-2008,TVA incluse,Francs,NA,"OFAG, secteur Analyses du marché",NA,Prix,Lait et produits laitiers,Beurre à rôtir,Beurre,Conventionnel,NA,NA,Beurre à rôtir,NA,kg,NA,À partir du commerce de détail,Consommation,16.288889
06-2008,TVA incluse,Francs,NA,"OFAG, secteur Analyses du marché",NA,Prix,Lait et produits laitiers,Yogourt aux fruits,Yogourt,Bio,NA,NA,"Yogourt, autres fruits",NA,kg,NA,À partir du commerce de détail,Consommation,5.111111
06-2008,TVA incluse,Francs,NA,"OFAG, secteur Analyses du marché",NA,Prix,Lait et produits laitiers,Lait entier UHT,Lait de consommation,Bio,NA,NA,Lait entier,NA,Litre,NA,À partir du commerce de détail,Consommation,1.86
06-2008,TVA incluse,Francs,NA,"OFAG, secteur Analyses du marché",NA,Prix,Lait et produits laitiers,Beurre de choix,Beurre,Bio,NA,NA,Beurre de choix,NA,kg,NA,À partir du commerce de détail,Consommation,19.4
06-2008,TVA incluse,Francs,NA,"OFAG, secteur Analyses du marché",NA,Prix,Lait et produits laitiers,Mozzarella,Fromage,Conventionnel,NA,NA,Mozzarella,NA,kg,NA,À partir du commerce de détail,Consommation,12.533333
06-2008,TVA incluse,Francs,NA,"OFAG, secteur Analyses du marché",NA,Prix,Lait et produits laitiers,Demi-crème UHT 25%,Crème,Conventionnel,NA,NA,Demi-crème,NA,Litre,NA,À partir du commerce de détail,Consommation,5.5
05-2008,TVA incluse,Francs,NA,"OFAG, secteur Analyses du marché",NA,Prix,Lait et produits laitiers,Lait entier UHT,Lait de consommation,Bio,NA,NA,Lait entier,NA,Litre,NA,À partir du commerce de détail,Consommation,1.9
05-2008,TVA incluse,Francs,NA,"OFAG, secteur Analyses du marché",NA,Prix,Lait et produits laitiers,Camembert 60%,Fromage,Conventionnel,NA,NA,Camembert 60%,NA,kg,NA,À partir du commerce de détail,Consommation,22.48
05-2008,TVA incluse,Francs,NA,"OFAG, secteur Analyses du marché",NA,Prix,Lait et produits laitiers,Lait drink pasteurisé,Lait de consommation,Conventionnel,NA,NA,Lait drink,NA,Litre,NA,À partir du commerce de détail,Consommation,1.48
05-2008,TVA incluse,Francs,NA,"OFAG, secteur Analyses du marché",NA,Prix,Lait et produits laitiers,Crème à café UHT 15%,Crème,Conventionnel,NA,NA,Crème à café,NA,Litre,NA,À partir du commerce de détail,Consommation,4.1
05-2008,TVA incluse,Francs,NA,"OFAG, secteur Analyses du marché",NA,Prix,Lait et produits laitiers,Beurre de choix,Beurre,Conventionnel,NA,NA,Beurre de choix,NA,kg,NA,À partir du commerce de détail,Consommation,14.35
05-2008,TVA incluse,Francs,NA,"OFAG, secteur Analyses du marché",NA,Prix,Lait et produits laitiers,Lait entier UHT,Lait de consommation,Conventionnel,NA,NA,Lait entier,NA,Litre,NA,À partir du commerce de détail,Consommation,1.51
05-2008,TVA incluse,Francs,NA,"OFAG, secteur Analyses du marché",NA,Prix,Lait et produits laitiers,Appenzell surchoix,Fromage,Conventionnel,NA,NA,Appenzell,NA,kg,NA,À partir du commerce de détail,Consommation,20.63
05-2008,TVA incluse,Francs,NA,"OFAG, secteur Analyses du marché",NA,Prix,Lait et produits laitiers,Crème entière UHT 35%,Crème,Bio,NA,NA,Crème entière,NA,Litre,NA,À partir du commerce de détail,Consommation,13.9
05-2008,TVA incluse,Francs,NA,"OFAG, secteur Analyses du marché",NA,Prix,Lait et produits laitiers,Brie CH 45%,Fromage,Bio,NA,NA,Brie CH 45%,NA,kg,NA,À partir du commerce de détail,Consommation,26.944444
05-2008,TVA incluse,Francs,NA,"OFAG, secteur Analyses du marché",NA,Prix,Lait et produits laitiers,Vacherin fribourgeois,Fromage,Conventionnel,NA,NA,Vacherin fribourgeois,NA,kg,NA,À partir du commerce de détail,Consommation,20.78
05-2008,TVA incluse,Francs,NA,"OFAG, secteur Analyses du marché",NA,Prix,Lait et produits laitiers,Cottage cheese nature 15%,Fromage,Conventionnel,NA,NA,Cottage cheese,NA,kg,NA,À partir du commerce de détail,Consommation,8.95
05-2008,TVA incluse,Francs,NA,"OFAG, secteur Analyses du marché",NA,Prix,Lait et produits laitiers,Lait drink pasteurisé,Lait de consommation,Bio,NA,NA,Lait drink,NA,Litre,NA,À partir du commerce de détail,Consommation,1.83
05-2008,TVA incluse,Francs,NA,"OFAG, secteur Analyses du marché",NA,Prix,Lait et produits laitiers,Yogourt aux fruits,Yogourt,Conventionnel,NA,NA,"Yogourt, autres fruits",NA,kg,NA,À partir du commerce de détail,Consommation,3.777778
05-2008,TVA incluse,Francs,NA,"OFAG, secteur Analyses du marché",NA,Prix,Lait et produits laitiers,Lait entier pasteurisé,Lait de consommation,Bio,NA,NA,Lait entier,NA,Litre,NA,À partir du commerce de détail,Consommation,1.83
05-2008,TVA incluse,Francs,NA,"OFAG, secteur Analyses du marché",NA,Prix,Lait et produits laitiers,Emmentaler surchoix,Fromage,Conventionnel,NA,NA,Emmentaler,NA,kg,NA,À partir du commerce de détail,Consommation,19.91
05-2008,TVA incluse,Francs,NA,"OFAG, secteur Analyses du marché",NA,Prix,Lait et produits laitiers,Lait drink UHT,Lait de consommation,Bio,NA,NA,Lait drink,NA,Litre,NA,À partir du commerce de détail,Consommation,1.9
05-2008,TVA incluse,Francs,NA,"OFAG, secteur Analyses du marché",NA,Prix,Lait et produits laitiers,Emmentaler doux,Fromage,Conventionnel,NA,NA,Emmentaler,NA,kg,NA,À partir du commerce de détail,Consommation,17.18
05-2008,TVA incluse,Francs,NA,"OFAG, secteur Analyses du marché",NA,Prix,Lait et produits laitiers,Tilsit doux,Fromage,Conventionnel,NA,NA,Tilsit,NA,kg,NA,À partir du commerce de détail,Consommation,14.22
05-2008,TVA incluse,Francs,NA,"OFAG, secteur Analyses du marché",NA,Prix,Lait et produits laitiers,Emmentaler,Fromage,Bio,NA,NA,Emmentaler,NA,kg,NA,À partir du commerce de détail,Consommation,22.47
05-2008,TVA incluse,Francs,NA,"OFAG, secteur Analyses du marché",NA,Prix,Lait et produits laitiers,Mozzarella,Fromage,Conventionnel,NA,NA,Mozzarella,NA,kg,NA,À partir du commerce de détail,Consommation,12.533333
05-2008,TVA incluse,Francs,NA,"OFAG, secteur Analyses du marché",NA,Prix,Lait et produits laitiers,Gruyère doux,Fromage,Conventionnel,NA,NA,Gruyère,NA,kg,NA,À partir du commerce de détail,Consommation,18.2
05-2008,TVA incluse,Francs,NA,"OFAG, secteur Analyses du marché",NA,Prix,Lait et produits laitiers,Mozzarella,Fromage,Bio,NA,NA,Mozzarella,NA,kg,NA,À partir du commerce de détail,Consommation,16.666667
05-2008,TVA incluse,Francs,NA,"OFAG, secteur Analyses du marché",NA,Prix,Lait et produits laitiers,Lait entier pasteurisé,Lait de consommation,Conventionnel,NA,NA,Lait entier,NA,Litre,NA,À partir du commerce de détail,Consommation,1.46
05-2008,TVA incluse,Francs,NA,"OFAG, secteur Analyses du marché",NA,Prix,Lait et produits laitiers,"Fromage à pâte molle, croûte mixte",Fromage,Conventionnel,NA,NA,"Fromage à pâte molle, croûte mixte",NA,kg,NA,À partir du commerce de détail,Consommation,23.933333
05-2008,TVA incluse,Francs,NA,"OFAG, secteur Analyses du marché",NA,Prix,Lait et produits laitiers,Yogourt nature,Yogourt,Conventionnel,NA,NA,Yogourt nature,NA,kg,NA,À partir du commerce de détail,Consommation,2.833333
05-2008,TVA incluse,Francs,NA,"OFAG, secteur Analyses du marché",NA,Prix,Lait et produits laitiers,Lait drink UHT,Lait de consommation,Conventionnel,NA,NA,Lait drink,NA,Litre,NA,À partir du commerce de détail,Consommation,1.49
05-2008,TVA incluse,Francs,NA,"OFAG, secteur Analyses du marché",NA,Prix,Lait et produits laitiers,Beurre à rôtir,Beurre,Conventionnel,NA,NA,Beurre à rôtir,NA,kg,NA,À partir du commerce de détail,Consommation,16.288889
05-2008,TVA incluse,Francs,NA,"OFAG, secteur Analyses du marché",NA,Prix,Lait et produits laitiers,Gruyère,Fromage,Bio,NA,NA,Gruyère,NA,kg,NA,À partir du commerce de détail,Consommation,21.1
05-2008,TVA incluse,Francs,NA,"OFAG, secteur Analyses du marché",NA,Prix,Lait et produits laitiers,Lait écrémé UHT,Lait de consommation,Conventionnel,NA,NA,Lait écrémé,NA,Litre,NA,À partir du commerce de détail,Consommation,1.54
05-2008,TVA incluse,Francs,NA,"OFAG, secteur Analyses du marché",NA,Prix,Lait et produits laitiers,Yogourt aux fruits,Yogourt,Bio,NA,NA,"Yogourt, autres fruits",NA,kg,NA,À partir du commerce de détail,Consommation,5.111111
05-2008,TVA incluse,Francs,NA,"OFAG, secteur Analyses du marché",NA,Prix,Lait et produits laitiers,Demi-crème UHT 25%,Crème,Conventionnel,NA,NA,Demi-crème,NA,Litre,NA,À partir du commerce de détail,Consommation,5.52
05-2008,TVA incluse,Francs,NA,"OFAG, secteur Analyses du marché",NA,Prix,Lait et produits laitiers,Tilsit,Fromage,Bio,NA,NA,Tilsit,NA,kg,NA,À partir du commerce de détail,Consommation,21.24
05-2008,TVA incluse,Francs,NA,"OFAG, secteur Analyses du marché",NA,Prix,Lait et produits laitiers,Fromage à raclette,Fromage,Conventionnel,NA,NA,Fromage à raclette,NA,kg,NA,À partir du commerce de détail,Consommation,19.63
05-2008,TVA incluse,Francs,NA,"OFAG, secteur Analyses du marché",NA,Prix,Lait et produits laitiers,Tilsit surchoix,Fromage,Conventionnel,NA,NA,Tilsit,NA,kg,NA,À partir du commerce de détail,Consommation,17.25
05-2008,TVA incluse,Francs,NA,"OFAG, secteur Analyses du marché",NA,Prix,Lait et produits laitiers,Crème entière UHT 35%,Crème,Conventionnel,NA,NA,Crème entière,NA,Litre,NA,À partir du commerce de détail,Consommation,7.04
05-2008,TVA incluse,Francs,NA,"OFAG, secteur Analyses du marché",NA,Prix,Lait et produits laitiers,Gruyère surchoix,Fromage,Conventionnel,NA,NA,Gruyère,NA,kg,NA,À partir du commerce de détail,Consommation,19.9
05-2008,TVA incluse,Francs,NA,"OFAG, secteur Analyses du marché",NA,Prix,Lait et produits laitiers,Beurre de cuisine (Le Beurre),Beurre,Conventionnel,NA,NA,Beurre de cuisine,NA,kg,NA,À partir du commerce de détail,Consommation,11.4
05-2008,TVA incluse,Francs,NA,"OFAG, secteur Analyses du marché",NA,Prix,Lait et produits laitiers,Brie CH 45%,Fromage,Conventionnel,NA,NA,Brie CH 45%,NA,kg,NA,À partir du commerce de détail,Consommation,18.055556
05-2008,TVA incluse,Francs,NA,"OFAG, secteur Analyses du marché",NA,Prix,Lait et produits laitiers,Beurre de choix,Beurre,Bio,NA,NA,Beurre de choix,NA,kg,NA,À partir du commerce de détail,Consommation,19.65
05-2008,TVA incluse,Francs,NA,"OFAG, secteur Analyses du marché",NA,Prix,Lait et produits laitiers,Edamer CH,Fromage,Conventionnel,NA,NA,Edamer CH,NA,kg,NA,À partir du commerce de détail,Consommation,18.33
05-2008,TVA incluse,Francs,NA,"OFAG, secteur Analyses du marché",NA,Prix,Lait et produits laitiers,Sbrinz,Fromage,Conventionnel,NA,NA,Sbrinz,NA,kg,NA,À partir du commerce de détail,Consommation,22.69
05-2008,TVA incluse,Francs,NA,"OFAG, secteur Analyses du marché",NA,Prix,Lait et produits laitiers,Yogourt nature,Yogourt,Bio,NA,NA,Yogourt nature,NA,kg,NA,À partir du commerce de détail,Consommation,3.777778
05-2008,TVA incluse,Francs,NA,"OFAG, secteur Analyses du marché",NA,Prix,Lait et produits laitiers,Tête de Moine,Fromage,Conventionnel,NA,NA,Tête de Moine,NA,kg,NA,À partir du commerce de détail,Consommation,22.84
05-2008,TVA incluse,Francs,NA,"OFAG, secteur Analyses du marché",NA,Prix,Lait et produits laitiers,Appenzell doux,Fromage,Conventionnel,NA,NA,Appenzell,NA,kg,NA,À partir du commerce de détail,Consommation,16.75
04-2008,TVA incluse,Francs,NA,"OFAG, secteur Analyses du marché",NA,Prix,Lait et produits laitiers,Edamer CH,Fromage,Conventionnel,NA,NA,Edamer CH,NA,kg,NA,À partir du commerce de détail,Consommation,17.32
04-2008,TVA incluse,Francs,NA,"OFAG, secteur Analyses du marché",NA,Prix,Lait et produits laitiers,Camembert 60%,Fromage,Conventionnel,NA,NA,Camembert 60%,NA,kg,NA,À partir du commerce de détail,Consommation,22.4
04-2008,TVA incluse,Francs,NA,"OFAG, secteur Analyses du marché",NA,Prix,Lait et produits laitiers,Crème entière UHT 35%,Crème,Conventionnel,NA,NA,Crème entière,NA,Litre,NA,À partir du commerce de détail,Consommation,7.2
04-2008,TVA incluse,Francs,NA,"OFAG, secteur Analyses du marché",NA,Prix,Lait et produits laitiers,Demi-crème UHT 25%,Crème,Conventionnel,NA,NA,Demi-crème,NA,Litre,NA,À partir du commerce de détail,Consommation,5.54
04-2008,TVA incluse,Francs,NA,"OFAG, secteur Analyses du marché",NA,Prix,Lait et produits laitiers,Lait drink pasteurisé,Lait de consommation,Bio,NA,NA,Lait drink,NA,Litre,NA,À partir du commerce de détail,Consommation,1.83
04-2008,TVA incluse,Francs,NA,"OFAG, secteur Analyses du marché",NA,Prix,Lait et produits laitiers,"Fromage à pâte molle, croûte mixte",Fromage,Conventionnel,NA,NA,"Fromage à pâte molle, croûte mixte",NA,kg,NA,À partir du commerce de détail,Consommation,23.933333
04-2008,TVA incluse,Francs,NA,"OFAG, secteur Analyses du marché",NA,Prix,Lait et produits laitiers,Yogourt nature,Yogourt,Bio,NA,NA,Yogourt nature,NA,kg,NA,À partir du commerce de détail,Consommation,3.777778
04-2008,TVA incluse,Francs,NA,"OFAG, secteur Analyses du marché",NA,Prix,Lait et produits laitiers,Crème entière UHT 35%,Crème,Bio,NA,NA,Crème entière,NA,Litre,NA,À partir du commerce de détail,Consommation,13.95
04-2008,TVA incluse,Francs,NA,"OFAG, secteur Analyses du marché",NA,Prix,Lait et produits laitiers,Tilsit surchoix,Fromage,Conventionnel,NA,NA,Tilsit,NA,kg,NA,À partir du commerce de détail,Consommation,17.09
04-2008,TVA incluse,Francs,NA,"OFAG, secteur Analyses du marché",NA,Prix,Lait et produits laitiers,Tête de Moine,Fromage,Conventionnel,NA,NA,Tête de Moine,NA,kg,NA,À partir du commerce de détail,Consommation,23.09
